MRGV_vOTUs	ICTV_taxonomy	Representative	Genome_size	Checkv_quality	muivig_quality	Completeness	contamination	Completeness_method	Kmer_freq	MRGV_vFAMs	MRGV_vGENs	UHGV_matched	IsProphage	Host_taxonomy
MRGV_vOTU23963	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023963	32824.0	Medium-quality	Genome-fragment	71.98	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM0091	MRGV_vGEN03024	vSUBFAM-00114	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp910585525
MRGV_vOTU23964	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023964	26015.0	Medium-quality	Genome-fragment	59.18	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM1251	MRGV_vGEN02374	vSUBFAM-00503	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea muris;strain__GENOME18564
MRGV_vOTU23965	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023965	83807.0	Medium-quality	Genome-fragment	82.84	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0707	MRGV_vGEN03892	vFAM-00020	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC161649;s__MGBC161649 sp910587685
MRGV_vOTU23966	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023966	58851.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1251	MRGV_vGEN00499	vSUBFAM-00686	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix
MRGV_vOTU23967	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Scapunavirus	MRGV_GENOME023967	44295.0	Medium-quality	Genome-fragment	71.93	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM0615	MRGV_vGEN06683	vGENUS-19019	False	Unclassified
MRGV_vOTU23968	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023968	34599.0	High-quality	High-quality	99.9	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0558	MRGV_vGEN06181	vSUBFAM-00342	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23969	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023969	50151.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1318	MRGV_vGEN06119	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__UBA3282 sp910575775;strain__MGBC129127
MRGV_vOTU23970	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023970	54555.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0330	MRGV_vGEN10035	vFAM-00001	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
MRGV_vOTU23971	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023971	32302.0	High-quality	High-quality	97.82	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1381	MRGV_vGEN00040	vSUBFAM-00342	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23972	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023972	27767.0	Medium-quality	Genome-fragment	50.55	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2422	MRGV_vGEN09669	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp011960265
MRGV_vOTU23973	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023973	49288.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0175	MRGV_vGEN03194	vFAM-00001	False	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum
MRGV_vOTU23974	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023974	36045.0	Medium-quality	Genome-fragment	70.89	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0388	MRGV_vGEN09659	vSUBFAM-00111	False	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii
MRGV_vOTU23975	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Alisviridae	MRGV_GENOME023975	41540.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0472	MRGV_vGEN03085	vOTU-007583	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides
MRGV_vOTU23976	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023976	40598.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0621	MRGV_vGEN09539	vFAM-00005	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1
MRGV_vOTU23977	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023977	34103.0	Medium-quality	Genome-fragment	58.06	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0110	MRGV_vGEN05302	vFAM-00003	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403335
MRGV_vOTU23978	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Lagaffevirus	MRGV_GENOME023978	34958.0	Medium-quality	Genome-fragment	73.89	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0856	MRGV_vGEN00378	vSUBFAM-00411	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23979	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023979	47254.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0306	MRGV_vGEN00234	vFAM-00020	False	Unclassified
MRGV_vOTU23980	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023980	73016.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1094	MRGV_vGEN09005	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp000403395
MRGV_vOTU23981	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023981	47285.0	Medium-quality	Genome-fragment	76.16	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1440	MRGV_vGEN08248	vSUBFAM-00011	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bovifimicola;s__Bovifimicola sp910583605
MRGV_vOTU23982	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023982	75428.0	Medium-quality	Genome-fragment	84.55	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM1541	MRGV_vGEN09576	vFAM-00001	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp009774895
MRGV_vOTU23983	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023983	38717.0	Medium-quality	Genome-fragment	81.58	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1184	MRGV_vGEN06340	vGENUS-01517	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23984	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023984	34724.0	Medium-quality	Genome-fragment	71.41	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1778	MRGV_vGEN05048	vFAM-00001	True	Unclassified
MRGV_vOTU23985	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Nixviridae	MRGV_GENOME023985	36734.0	Medium-quality	Genome-fragment	84.78	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2259	MRGV_vGEN02379	vFAM-00028	False	Unclassified
MRGV_vOTU23986	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023986	54395.0	Medium-quality	Genome-fragment	81.24	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM1909	MRGV_vGEN04339	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23987	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023987	32074.0	Medium-quality	Genome-fragment	55.12	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2573	MRGV_vGEN08295	vSUBFAM-00159	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
MRGV_vOTU23988	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023988	33754.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM1579	MRGV_vGEN05516	vGENUS-06600	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23989	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023989	31120.0	Medium-quality	Genome-fragment	61.17	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2175	MRGV_vGEN02111	vSUBFAM-04165	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23990	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Alisviridae	MRGV_GENOME023990	81951.0	High-quality	High-quality	94.11	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM2366	MRGV_vGEN10407	vFAM-00066	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
MRGV_vOTU23991	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023991	44647.0	Medium-quality	Genome-fragment	83.23	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM2033	MRGV_vGEN06930		False	Unclassified
MRGV_vOTU23992	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023992	153588.0	Medium-quality	Genome-fragment	64.81	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2006	MRGV_vGEN00826	vSUBFAM-04509	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402;s__UBA3402 sp910586845;strain__GENOME15012
MRGV_vOTU23993	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023993	41590.0	Medium-quality	Genome-fragment	88.35	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0316	MRGV_vGEN06391	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23994	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023994	42763.0	High-quality	High-quality	97.2	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2615	MRGV_vGEN01932	vFAM-00035	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23995	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023995	38882.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2414	MRGV_vGEN06633	vGENUS-10613	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282
MRGV_vOTU23996	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023996	29836.0	Medium-quality	Genome-fragment	66.68	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0192	MRGV_vGEN01652	vGENUS-08991	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU23997	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023997	42402.0	Medium-quality	Genome-fragment	62.63	0.0	HMM-based (lower-bound)	1.02	MRGV_vFAM0523	MRGV_vGEN05482	vSUBFAM-00014	False	Unclassified
MRGV_vOTU23998	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023998	30354.0	Medium-quality	Genome-fragment	67.27	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0978	MRGV_vGEN07121	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282
MRGV_vOTU23999	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME023999	39907.0	Medium-quality	Genome-fragment	66.71	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1463	MRGV_vGEN07592	vFAM-00060	False	d__Bacteria;p__Bacillota_A;c__Clostridia
MRGV_vOTU24000	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024000	34395.0	Medium-quality	Genome-fragment	53.42	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0350	MRGV_vGEN10011	vSUBFAM-01234	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae
MRGV_vOTU24001	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Oengusvirus	MRGV_GENOME024001	76563.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.03	MRGV_vFAM2053	MRGV_vGEN09949	vSUBFAM-00014	False	Unclassified
MRGV_vOTU24002	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024002	74165.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1006	MRGV_vGEN08244	vSUBFAM-02295	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU24003	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024003	20705.0	Medium-quality	Genome-fragment	50.92	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2615	MRGV_vGEN01365	vSUBFAM-01218	False	Unclassified
MRGV_vOTU24004	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024004	36279.0	High-quality	High-quality	98.84	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0130	MRGV_vGEN02537	vFAM-00074	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Anaerocaecibacter;s__Anaerocaecibacter sp910586925
MRGV_vOTU24005	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024005	69641.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1149	MRGV_vGEN07830	vFAM-00001	True	Unclassified
MRGV_vOTU24006	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024006	25566.0	Medium-quality	Genome-fragment	59.35	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1261	MRGV_vGEN03174	vSUBFAM-01505	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU24007	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024007	42255.0	Medium-quality	Genome-fragment	61.41	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1941	MRGV_vGEN02141	vSUBFAM-00820	False	Unclassified
MRGV_vOTU24008	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024008	59681.0	Complete	High-quality	100.0	0.0	DTR (high-confidence)	1.0	MRGV_vFAM1720	MRGV_vGEN03808	vSUBFAM-00014	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus sp910585635
MRGV_vOTU24009	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024009	27011.0	Medium-quality	Genome-fragment	74.78	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2175	MRGV_vGEN09868	vOTU-000088	True	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__UBA7185 sp910585405
MRGV_vOTU24010	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024010	50672.0	High-quality	High-quality	92.35	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1909	MRGV_vGEN04778	vSUBFAM-02469	False	Unclassified
MRGV_vOTU24011	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024011	53109.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2175	MRGV_vGEN05879	vSUBFAM-04165	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU24012	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024012	51906.0	High-quality	High-quality	92.5	0.0	HMM-based (lower-bound)	1.01	MRGV_vFAM0050	MRGV_vGEN00318	vSUBFAM-02281	True	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
MRGV_vOTU24013	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024013	134032.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0238	MRGV_vGEN08006	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia
MRGV_vOTU24014	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024014	32770.0	Medium-quality	Genome-fragment	69.7	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1116	MRGV_vGEN09983	vSUBFAM-04849	False	Unclassified
MRGV_vOTU24015	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024015	50390.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1688	MRGV_vGEN03346	vSUBFAM-00136	False	Unclassified
MRGV_vOTU24016	r__Riboviria;k__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales	MRGV_GENOME024016	7139.0	Medium-quality	Genome-fragment	66.56	0.0	HMM-based (lower-bound)	1.01	MRGV_vFAM1260	MRGV_vGEN01891		False	Unclassified
MRGV_vOTU24017	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024017	35212.0	Medium-quality	Genome-fragment	67.05	0.0	AAI-based (high-confidence)	1.09	MRGV_vFAM1318	MRGV_vGEN09076	vSUBFAM-00011	False	Unclassified
MRGV_vOTU24018	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024018	107155.0	High-quality	High-quality	98.05	0.0	HMM-based (lower-bound)	1.01	MRGV_vFAM1976	MRGV_vGEN05059	vOTU-045995	False	d__Bacteria;p__Actinomycetota
MRGV_vOTU24019	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024019	49243.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1688	MRGV_vGEN06412	vFAM-00006	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales
MRGV_vOTU24020	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024020	24127.0	Medium-quality	Genome-fragment	50.47	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1503	MRGV_vGEN02419	vSUBFAM-00553	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bovifimicola;s__Bovifimicola sp910583605
MRGV_vOTU24021	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024021	31756.0	Medium-quality	Genome-fragment	80.04	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0463	MRGV_vGEN00861	vSUBFAM-01277	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU24022	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024022	35459.0	Medium-quality	Genome-fragment	70.79	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0002	MRGV_vGEN02805	vSUBFAM-00487	True	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755;strain__GENOME03159
MRGV_vOTU24023	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024023	38076.0	Medium-quality	Genome-fragment	56.93	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM1021	MRGV_vGEN05247	vFAM-00001	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC136627;s__MGBC136627 sp910585935
MRGV_vOTU24024	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024024	46843.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2221	MRGV_vGEN07825	vFAM-00022	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU24025	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024025	28450.0	Medium-quality	Genome-fragment	79.06	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM0839	MRGV_vGEN06927	vFAM-00005	False	Unclassified
MRGV_vOTU24026	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024026	22340.0	Medium-quality	Genome-fragment	56.19	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2383	MRGV_vGEN04061	vGENUS-23567	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii
MRGV_vOTU24027	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024027	41914.0	Medium-quality	Genome-fragment	66.08	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2435	MRGV_vGEN04782	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU24028	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024028	35587.0	Medium-quality	Genome-fragment	57.29	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1204	MRGV_vGEN02362	vSUBFAM-00014	False	Unclassified
MRGV_vOTU24029	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024029	133731.0	Medium-quality	Genome-fragment	71.94	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1795	MRGV_vGEN09879	vFAM-00020	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU24030	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024030	62526.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.03	MRGV_vFAM1503	MRGV_vGEN07267	vSUBFAM-00553	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU24031	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024031	33265.0	High-quality	High-quality	90.6	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0621	MRGV_vGEN09539	vFAM-00005	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1
MRGV_vOTU24032	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024032	35512.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1270	MRGV_vGEN10054	vSUBFAM-01002	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
MRGV_vOTU24033	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024033	22875.0	Medium-quality	Genome-fragment	66.88	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM2430	MRGV_vGEN07136	vSUBFAM-00431	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU24034	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME024034	76525.0	Medium-quality	Genome-fragment	85.37	0.0	HMM-based (lower-bound)	1.01	MRGV_vFAM1361	MRGV_vGEN11445	vFAM-00045	False	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp910586745
